id,title,domainKey,domainLabel,relatedIndicationKey,relatedIndicationLabel,screeningRiskTarget,minAgeMonth,maxAgeMonth,ageRange,difficulty,estimatedDurationMinutes,recommendedFrequencyPerWeek,materials,description,purpose,steps,successIndicator,observationScoreGuide,safetyNotes,sourceNote
ACT-106,Menyusun Pola AB,COGNITIVE,Kognitif,ADHD,ADHD,COGNITIVE_PROBLEM_SOLVING,42,48,42-48 bulan,Sedang,10,4,balok dua warna,Aktivitas stimulasi rumah untuk usia 42-48 bulan yang membantu anak berlatih: melanjutkan pola AB minimal empat urutan.,"Melatih atensi, memori kerja, pemecahan masalah, klasifikasi, urutan, dan fleksibilitas berpikir.",Siapkan balok dua warna di tempat yang aman dan minim distraksi. | Contohkan aktivitas kepada anak: melanjutkan pola AB minimal empat urutan. | Berikan kesempatan anak mencoba 3-5 kali dengan bantuan seminimal mungkin. | Berikan pujian dan catat hasil observasi sesuai indikator keberhasilan.,Anak mampu melanjutkan pola AB minimal empat urutan secara konsisten minimal 2 dari 3 percobaan atau dengan bantuan yang makin berkurang.,"0=belum mampu, 1=mampu dengan bantuan, 2=mampu mandiri/konsisten","Dampingi anak selama aktivitas. Hentikan jika anak lelah, takut, atau lingkungan tidak aman.",Dikembangkan dari kerangka dataset stimulasi terapi rumah berbasis SDIDTK 2022 dan contoh aktivitas dalam PDF unggahan.
ACT-107,Menggunakan Garpu dengan Aman,SOCIAL_INDEPENDENCE,Sosialisasi dan Kemandirian,ASD,ASD,SOCIAL_EMOTIONAL,42,48,42-48 bulan,Sedang,10,4,garpu anak dan makanan lunak,Aktivitas stimulasi rumah untuk usia 42-48 bulan yang membantu anak berlatih: menggunakan garpu anak untuk mengambil makanan.,"Melatih interaksi sosial, imitasi, regulasi emosi, kemandirian bantu diri, dan kebiasaan harian.",Siapkan garpu anak dan makanan lunak di tempat yang aman dan minim distraksi. | Contohkan aktivitas kepada anak: menggunakan garpu anak untuk mengambil makanan. | Berikan kesempatan anak mencoba 3-5 kali dengan bantuan seminimal mungkin. | Berikan pujian dan catat hasil observasi sesuai indikator keberhasilan.,Anak mampu menggunakan garpu anak untuk mengambil makanan secara konsisten minimal 2 dari 3 percobaan atau dengan bantuan yang makin berkurang.,"0=belum mampu, 1=mampu dengan bantuan, 2=mampu mandiri/konsisten","Dampingi anak selama aktivitas. Hentikan jika anak lelah, takut, atau lingkungan tidak aman.",Dikembangkan dari kerangka dataset stimulasi terapi rumah berbasis SDIDTK 2022 dan contoh aktivitas dalam PDF unggahan.
ACT-108,Menyebut Emosi Dasar,SOCIAL_INDEPENDENCE,Sosialisasi dan Kemandirian,ASD,ASD,SOCIAL_EMOTIONAL,42,48,42-48 bulan,Sedang,10,4,"kartu wajah senang, sedih, marah",Aktivitas stimulasi rumah untuk usia 42-48 bulan yang membantu anak berlatih: menyebut emosi dasar pada gambar wajah.,"Melatih interaksi sosial, imitasi, regulasi emosi, kemandirian bantu diri, dan kebiasaan harian.","Siapkan kartu wajah senang, sedih, marah di tempat yang aman dan minim distraksi. | Contohkan aktivitas kepada anak: menyebut emosi dasar pada gambar wajah. | Berikan kesempatan anak mencoba 3-5 kali dengan bantuan seminimal mungkin. | Berikan pujian dan catat hasil observasi sesuai indikator keberhasilan.",Anak mampu menyebut emosi dasar pada gambar wajah secara konsisten minimal 2 dari 3 percobaan atau dengan bantuan yang makin berkurang.,"0=belum mampu, 1=mampu dengan bantuan, 2=mampu mandiri/konsisten","Dampingi anak selama aktivitas. Hentikan jika anak lelah, takut, atau lingkungan tidak aman.",Dikembangkan dari kerangka dataset stimulasi terapi rumah berbasis SDIDTK 2022 dan contoh aktivitas dalam PDF unggahan.
ACT-109,Menjawab Siapa dan Mengapa Sederhana,COMMUNICATION_SPEECH,Bicara dan Bahasa,SPEECH_DELAY,Speech Delay,COMMUNICATION_SPEECH,48,54,48-54 bulan,Sedang-Lanjut,15,5,gambar aktivitas sosial,Aktivitas stimulasi rumah untuk usia 48-54 bulan yang membantu anak berlatih: menjawab pertanyaan siapa dan mengapa sederhana.,"Melatih komunikasi reseptif, ekspresif, perluasan kosakata, dan kemampuan mengikuti instruksi.",Siapkan gambar aktivitas sosial di tempat yang aman dan minim distraksi. | Contohkan aktivitas kepada anak: menjawab pertanyaan siapa dan mengapa sederhana. | Berikan kesempatan anak mencoba 3-5 kali dengan bantuan seminimal mungkin. | Berikan pujian dan catat hasil observasi sesuai indikator keberhasilan.,Anak mampu menjawab pertanyaan siapa dan mengapa sederhana secara konsisten minimal 2 dari 3 percobaan atau dengan bantuan yang makin berkurang.,"0=belum mampu, 1=mampu dengan bantuan, 2=mampu mandiri/konsisten","Dampingi anak selama aktivitas. Hentikan jika anak lelah, takut, atau lingkungan tidak aman.",Dikembangkan dari kerangka dataset stimulasi terapi rumah berbasis SDIDTK 2022 dan contoh aktivitas dalam PDF unggahan.
ACT-110,Menyalin Persegi,FINE_MOTOR,Gerak Halus,ASD,ASD,SOCIAL_EMOTIONAL,48,54,48-54 bulan,Sedang-Lanjut,15,4,kertas dan pensil,Aktivitas stimulasi rumah untuk usia 48-54 bulan yang membantu anak berlatih: menyalin bentuk persegi sederhana.,"Melatih koordinasi mata-tangan, ketangkasan jari, kontrol alat tulis, dan manipulasi benda kecil.",Siapkan kertas dan pensil di tempat yang aman dan minim distraksi. | Contohkan aktivitas kepada anak: menyalin bentuk persegi sederhana. | Berikan kesempatan anak mencoba 3-5 kali dengan bantuan seminimal mungkin. | Berikan pujian dan catat hasil observasi sesuai indikator keberhasilan.,Anak mampu menyalin bentuk persegi sederhana secara konsisten minimal 2 dari 3 percobaan atau dengan bantuan yang makin berkurang.,"0=belum mampu, 1=mampu dengan bantuan, 2=mampu mandiri/konsisten","Dampingi anak selama aktivitas. Hentikan jika anak lelah, takut, atau lingkungan tidak aman. Hindari benda kecil yang berisiko tertelan.",Dikembangkan dari kerangka dataset stimulasi terapi rumah berbasis SDIDTK 2022 dan contoh aktivitas dalam PDF unggahan.
ACT-111,Melompat Samping,GROSS_MOTOR,Gerak Kasar,ADHD,ADHD,COGNITIVE_PROBLEM_SOLVING,48,54,48-54 bulan,Sedang-Lanjut,15,4,garis di lantai,Aktivitas stimulasi rumah untuk usia 48-54 bulan yang membantu anak berlatih: melompat ke samping melewati garis.,"Melatih koordinasi otot besar, keseimbangan, kekuatan tubuh, dan kontrol gerak.",Siapkan garis di lantai di tempat yang aman dan minim distraksi. | Contohkan aktivitas kepada anak: melompat ke samping melewati garis. | Berikan kesempatan anak mencoba 3-5 kali dengan bantuan seminimal mungkin. | Berikan pujian dan catat hasil observasi sesuai indikator keberhasilan.,Anak mampu melompat ke samping melewati garis secara konsisten minimal 2 dari 3 percobaan atau dengan bantuan yang makin berkurang.,"0=belum mampu, 1=mampu dengan bantuan, 2=mampu mandiri/konsisten","Dampingi anak selama aktivitas. Hentikan jika anak lelah, takut, atau lingkungan tidak aman. Pastikan lantai tidak licin dan area bebas sudut tajam.",Dikembangkan dari kerangka dataset stimulasi terapi rumah berbasis SDIDTK 2022 dan contoh aktivitas dalam PDF unggahan.
ACT-112,Puzzle 8 sampai 10 Keping,COGNITIVE,Kognitif,ADHD,ADHD,COGNITIVE_PROBLEM_SOLVING,48,54,48-54 bulan,Sedang-Lanjut,15,4,puzzle 8-10 keping,Aktivitas stimulasi rumah untuk usia 48-54 bulan yang membantu anak berlatih: menyelesaikan puzzle sederhana 8 sampai 10 keping.,"Melatih atensi, memori kerja, pemecahan masalah, klasifikasi, urutan, dan fleksibilitas berpikir.",Siapkan puzzle 8-10 keping di tempat yang aman dan minim distraksi. | Contohkan aktivitas kepada anak: menyelesaikan puzzle sederhana 8 sampai 10 keping. | Berikan kesempatan anak mencoba 3-5 kali dengan bantuan seminimal mungkin. | Berikan pujian dan catat hasil observasi sesuai indikator keberhasilan.,Anak mampu menyelesaikan puzzle sederhana 8 sampai 10 keping secara konsisten minimal 2 dari 3 percobaan atau dengan bantuan yang makin berkurang.,"0=belum mampu, 1=mampu dengan bantuan, 2=mampu mandiri/konsisten","Dampingi anak selama aktivitas. Hentikan jika anak lelah, takut, atau lingkungan tidak aman.",Dikembangkan dari kerangka dataset stimulasi terapi rumah berbasis SDIDTK 2022 dan contoh aktivitas dalam PDF unggahan.
ACT-113,Mengikat Simpul Sederhana,FINE_MOTOR,Gerak Halus,ASD,ASD,SOCIAL_EMOTIONAL,48,54,48-54 bulan,Sedang-Lanjut,15,4,tali besar atau pita,Aktivitas stimulasi rumah untuk usia 48-54 bulan yang membantu anak berlatih: membuat simpul sederhana dengan bantuan.,"Melatih koordinasi mata-tangan, ketangkasan jari, kontrol alat tulis, dan manipulasi benda kecil.",Siapkan tali besar atau pita di tempat yang aman dan minim distraksi. | Contohkan aktivitas kepada anak: membuat simpul sederhana dengan bantuan. | Berikan kesempatan anak mencoba 3-5 kali dengan bantuan seminimal mungkin. | Berikan pujian dan catat hasil observasi sesuai indikator keberhasilan.,Anak mampu membuat simpul sederhana dengan bantuan secara konsisten minimal 2 dari 3 percobaan atau dengan bantuan yang makin berkurang.,"0=belum mampu, 1=mampu dengan bantuan, 2=mampu mandiri/konsisten","Dampingi anak selama aktivitas. Hentikan jika anak lelah, takut, atau lingkungan tidak aman. Hindari benda kecil yang berisiko tertelan.",Dikembangkan dari kerangka dataset stimulasi terapi rumah berbasis SDIDTK 2022 dan contoh aktivitas dalam PDF unggahan.
ACT-114,Mengikuti Perintah 2 Tahap Tanpa Bantuan,COMMUNICATION_SPEECH,Bicara dan Bahasa,SPEECH_DELAY,Speech Delay,COMMUNICATION_SPEECH,48,54,48-54 bulan,Sedang-Lanjut,15,5,dua benda rumah,Aktivitas stimulasi rumah untuk usia 48-54 bulan yang membantu anak berlatih: melakukan dua instruksi tanpa bantuan visual.,"Melatih komunikasi reseptif, ekspresif, perluasan kosakata, dan kemampuan mengikuti instruksi.",Siapkan dua benda rumah di tempat yang aman dan minim distraksi. | Contohkan aktivitas kepada anak: melakukan dua instruksi tanpa bantuan visual. | Berikan kesempatan anak mencoba 3-5 kali dengan bantuan seminimal mungkin. | Berikan pujian dan catat hasil observasi sesuai indikator keberhasilan.,Anak mampu melakukan dua instruksi tanpa bantuan visual secara konsisten minimal 2 dari 3 percobaan atau dengan bantuan yang makin berkurang.,"0=belum mampu, 1=mampu dengan bantuan, 2=mampu mandiri/konsisten","Dampingi anak selama aktivitas. Hentikan jika anak lelah, takut, atau lingkungan tidak aman.",Dikembangkan dari kerangka dataset stimulasi terapi rumah berbasis SDIDTK 2022 dan contoh aktivitas dalam PDF unggahan.
ACT-115,Mengelompokkan Berdasarkan Dua Atribut,COGNITIVE,Kognitif,ASD,ASD,SOCIAL_EMOTIONAL,48,54,48-54 bulan,Sedang-Lanjut,15,4,balok berbagai warna dan bentuk,Aktivitas stimulasi rumah untuk usia 48-54 bulan yang membantu anak berlatih: mengelompokkan benda berdasarkan dua atribut.,"Melatih atensi, memori kerja, pemecahan masalah, klasifikasi, urutan, dan fleksibilitas berpikir.",Siapkan balok berbagai warna dan bentuk di tempat yang aman dan minim distraksi. | Contohkan aktivitas kepada anak: mengelompokkan benda berdasarkan dua atribut. | Berikan kesempatan anak mencoba 3-5 kali dengan bantuan seminimal mungkin. | Berikan pujian dan catat hasil observasi sesuai indikator keberhasilan.,Anak mampu mengelompokkan benda berdasarkan dua atribut secara konsisten minimal 2 dari 3 percobaan atau dengan bantuan yang makin berkurang.,"0=belum mampu, 1=mampu dengan bantuan, 2=mampu mandiri/konsisten","Dampingi anak selama aktivitas. Hentikan jika anak lelah, takut, atau lingkungan tidak aman.",Dikembangkan dari kerangka dataset stimulasi terapi rumah berbasis SDIDTK 2022 dan contoh aktivitas dalam PDF unggahan.
ACT-116,Menyusun Cerita Awal Tengah Akhir,COMMUNICATION_SPEECH,Bicara dan Bahasa,SPEECH_DELAY,Speech Delay,COMMUNICATION_SPEECH,48,54,48-54 bulan,Sedang-Lanjut,15,5,tiga kartu urutan cerita,Aktivitas stimulasi rumah untuk usia 48-54 bulan yang membantu anak berlatih: menyusun dan menceritakan awal tengah akhir.,"Melatih komunikasi reseptif, ekspresif, perluasan kosakata, dan kemampuan mengikuti instruksi.",Siapkan tiga kartu urutan cerita di tempat yang aman dan minim distraksi. | Contohkan aktivitas kepada anak: menyusun dan menceritakan awal tengah akhir. | Berikan kesempatan anak mencoba 3-5 kali dengan bantuan seminimal mungkin. | Berikan pujian dan catat hasil observasi sesuai indikator keberhasilan.,Anak mampu menyusun dan menceritakan awal tengah akhir secara konsisten minimal 2 dari 3 percobaan atau dengan bantuan yang makin berkurang.,"0=belum mampu, 1=mampu dengan bantuan, 2=mampu mandiri/konsisten","Dampingi anak selama aktivitas. Hentikan jika anak lelah, takut, atau lingkungan tidak aman.",Dikembangkan dari kerangka dataset stimulasi terapi rumah berbasis SDIDTK 2022 dan contoh aktivitas dalam PDF unggahan.
ACT-117,Menangkap Bola dari Jarak 1 Meter,GROSS_MOTOR,Gerak Kasar,ADHD,ADHD,COGNITIVE_PROBLEM_SOLVING,48,54,48-54 bulan,Sedang-Lanjut,15,4,bola sedang ringan,Aktivitas stimulasi rumah untuk usia 48-54 bulan yang membantu anak berlatih: menangkap bola dari jarak sekitar satu meter.,"Melatih koordinasi otot besar, keseimbangan, kekuatan tubuh, dan kontrol gerak.",Siapkan bola sedang ringan di tempat yang aman dan minim distraksi. | Contohkan aktivitas kepada anak: menangkap bola dari jarak sekitar satu meter. | Berikan kesempatan anak mencoba 3-5 kali dengan bantuan seminimal mungkin. | Berikan pujian dan catat hasil observasi sesuai indikator keberhasilan.,Anak mampu menangkap bola dari jarak sekitar satu meter secara konsisten minimal 2 dari 3 percobaan atau dengan bantuan yang makin berkurang.,"0=belum mampu, 1=mampu dengan bantuan, 2=mampu mandiri/konsisten","Dampingi anak selama aktivitas. Hentikan jika anak lelah, takut, atau lingkungan tidak aman. Pastikan lantai tidak licin dan area bebas sudut tajam.",Dikembangkan dari kerangka dataset stimulasi terapi rumah berbasis SDIDTK 2022 dan contoh aktivitas dalam PDF unggahan.
ACT-118,Bermain Ular Tangga Sederhana,SOCIAL_INDEPENDENCE,Sosialisasi dan Kemandirian,ADHD,ADHD,COGNITIVE_PROBLEM_SOLVING,48,54,48-54 bulan,Sedang-Lanjut,15,4,papan permainan sederhana dan dadu besar,Aktivitas stimulasi rumah untuk usia 48-54 bulan yang membantu anak berlatih: mengikuti giliran dan aturan permainan.,"Melatih interaksi sosial, imitasi, regulasi emosi, kemandirian bantu diri, dan kebiasaan harian.",Siapkan papan permainan sederhana dan dadu besar di tempat yang aman dan minim distraksi. | Contohkan aktivitas kepada anak: mengikuti giliran dan aturan permainan. | Berikan kesempatan anak mencoba 3-5 kali dengan bantuan seminimal mungkin. | Berikan pujian dan catat hasil observasi sesuai indikator keberhasilan.,Anak mampu mengikuti giliran dan aturan permainan secara konsisten minimal 2 dari 3 percobaan atau dengan bantuan yang makin berkurang.,"0=belum mampu, 1=mampu dengan bantuan, 2=mampu mandiri/konsisten","Dampingi anak selama aktivitas. Hentikan jika anak lelah, takut, atau lingkungan tidak aman.",Dikembangkan dari kerangka dataset stimulasi terapi rumah berbasis SDIDTK 2022 dan contoh aktivitas dalam PDF unggahan.
ACT-119,Menggambar Wajah Ekspresi,FINE_MOTOR,Gerak Halus,ASD,ASD,SOCIAL_EMOTIONAL,48,54,48-54 bulan,Sedang-Lanjut,15,4,kertas dan krayon,Aktivitas stimulasi rumah untuk usia 48-54 bulan yang membantu anak berlatih: menggambar wajah dengan ekspresi sederhana.,"Melatih koordinasi mata-tangan, ketangkasan jari, kontrol alat tulis, dan manipulasi benda kecil.",Siapkan kertas dan krayon di tempat yang aman dan minim distraksi. | Contohkan aktivitas kepada anak: menggambar wajah dengan ekspresi sederhana. | Berikan kesempatan anak mencoba 3-5 kali dengan bantuan seminimal mungkin. | Berikan pujian dan catat hasil observasi sesuai indikator keberhasilan.,Anak mampu menggambar wajah dengan ekspresi sederhana secara konsisten minimal 2 dari 3 percobaan atau dengan bantuan yang makin berkurang.,"0=belum mampu, 1=mampu dengan bantuan, 2=mampu mandiri/konsisten","Dampingi anak selama aktivitas. Hentikan jika anak lelah, takut, atau lingkungan tidak aman. Hindari benda kecil yang berisiko tertelan.",Dikembangkan dari kerangka dataset stimulasi terapi rumah berbasis SDIDTK 2022 dan contoh aktivitas dalam PDF unggahan.
ACT-120,Menyikat Gigi dengan Urutan,SOCIAL_INDEPENDENCE,Sosialisasi dan Kemandirian,ASD,ASD,SOCIAL_EMOTIONAL,48,54,48-54 bulan,Sedang-Lanjut,15,4,sikat gigi anak dan gambar langkah,Aktivitas stimulasi rumah untuk usia 48-54 bulan yang membantu anak berlatih: mengikuti urutan menyikat gigi dengan bantuan minimal.,"Melatih interaksi sosial, imitasi, regulasi emosi, kemandirian bantu diri, dan kebiasaan harian.",Siapkan sikat gigi anak dan gambar langkah di tempat yang aman dan minim distraksi. | Contohkan aktivitas kepada anak: mengikuti urutan menyikat gigi dengan bantuan minimal. | Berikan kesempatan anak mencoba 3-5 kali dengan bantuan seminimal mungkin. | Berikan pujian dan catat hasil observasi sesuai indikator keberhasilan.,Anak mampu mengikuti urutan menyikat gigi dengan bantuan minimal secara konsisten minimal 2 dari 3 percobaan atau dengan bantuan yang makin berkurang.,"0=belum mampu, 1=mampu dengan bantuan, 2=mampu mandiri/konsisten","Dampingi anak selama aktivitas. Hentikan jika anak lelah, takut, atau lingkungan tidak aman.",Dikembangkan dari kerangka dataset stimulasi terapi rumah berbasis SDIDTK 2022 dan contoh aktivitas dalam PDF unggahan.
ACT-121,Menghitung 1 sampai 5 Benda,COGNITIVE,Kognitif,ADHD,ADHD,COGNITIVE_PROBLEM_SOLVING,48,54,48-54 bulan,Sedang-Lanjut,15,4,lima benda kecil aman,Aktivitas stimulasi rumah untuk usia 48-54 bulan yang membantu anak berlatih: menghitung satu sampai lima benda.,"Melatih atensi, memori kerja, pemecahan masalah, klasifikasi, urutan, dan fleksibilitas berpikir.",Siapkan lima benda kecil aman di tempat yang aman dan minim distraksi. | Contohkan aktivitas kepada anak: menghitung satu sampai lima benda. | Berikan kesempatan anak mencoba 3-5 kali dengan bantuan seminimal mungkin. | Berikan pujian dan catat hasil observasi sesuai indikator keberhasilan.,Anak mampu menghitung satu sampai lima benda secara konsisten minimal 2 dari 3 percobaan atau dengan bantuan yang makin berkurang.,"0=belum mampu, 1=mampu dengan bantuan, 2=mampu mandiri/konsisten","Dampingi anak selama aktivitas. Hentikan jika anak lelah, takut, atau lingkungan tidak aman.",Dikembangkan dari kerangka dataset stimulasi terapi rumah berbasis SDIDTK 2022 dan contoh aktivitas dalam PDF unggahan.
